link,keywords,keyphrase,popular words
https://futurice.com/blog/id-like-to-have-some-lcd-on-my-pi,"['lcd', 'ads7846_device', 'touchscreen', 'screen', 'device']","['lcd kernel', 'lcd pi', 'lcd module', 'make lcd']","[('\xa0', 67), ('screen', 38), ('touch', 19), ('device', 12), ('need', 12), ('lcd', 11), ('work', 10), ('change', 10), ('console', 10), ('\n', 9)]"
https://futurice.com/blog/declarative-apps-with-polymers-two-way-data-binding,"['polymer', 'currency', 'binding', 'component', 'declarative']","['web polymer', 'google polymer', 'declarative polymer', 'apps polymer']","[('\xa0', 9), ('element', 9), ('polymer', 8), ('web', 6), ('try', 5), ('step', 5), ('like', 5), ('declarative', 4), ('data', 4), ('custom', 4)]"
https://futurice.com/blog/build-measure-learn,"['documentation', 'development', 'feedback', 'process', 'comprehensive']","['iterative development', 'service development', 'continuous development', 'feedback process']","[('feedback', 16), ('service', 16), ('\xa0', 16), ('user', 15), ('development', 10), ('application', 9), ('analytic', 9), ('build', 8), ('project', 8), ('feature', 8)]"
https://futurice.com/blog/a-good-service-designer,"['design', 'designer', 'service', 'industrial', 'experience']","['service designers', 'service designer', 'service experiences', 'service design']","[('service', 39), ('design', 31), ('designer', 28), ('\xa0', 23), ('experience', 14), ('people', 13), ('work', 13), ('user', 13), ('create', 10), ('good', 9)]"
https://futurice.com/blog/play-doh-goes-digital,"['playdoh', 'toy', 'putty', 'acid', 'digitally']","['play doh', 'doh invented', 'doh vegetables', 'doh cake']","[('\xa0', 51), ('play', 30), ('doh', 24), ('digital', 16), ('toy', 7), ('\n', 7), ('video', 7), ('think', 7), ('company', 7), ('actually', 6)]"
https://futurice.com/blog/ten-steps-towards-a-lean-service-development-process,"['development', 'lean', 'step', 'process', 'optimize']","['lean development', 'processes leaner', 'process leaner', 'lean service']","[('product', 38), ('development', 21), ('user', 16), ('process', 15), ('customer', 11), ('build', 11), ('design', 10), ('service', 9), ('\n', 9), ('lean', 8)]"
https://futurice.com/blog/a-culture-of-experimentation-is-the-key-to-survival,"['experimentation', 'agile', 'digitalization', 'revolutionize', 'culture']","['culture experimentation', 'companies experiment', 'experimentation rewarded', 'failure experimentation']","[('company', 10), ('digital', 6), ('experiment', 5), ('service', 5), ('business', 5), ('digitalization', 4), ('customer', 4), ('need', 4), ('build', 4), ('experimentation', 3)]"
https://futurice.com/blog/validating-in-app-purchases-in-your-ios-app,"['payment', 'app', 'purchase', 'payment', 'pay']","['paid apps', 'app purchase', 'app purchases', 'purchases app']","[('app', 54), ('receipt', 47), ('purchase', 30), ('apple', 23), ('server', 21), ('validation', 16), ('provide', 14), ('user', 14), ('client', 14), ('ios', 13)]"
https://futurice.com/blog/programmer-proverbs,"['programmer', 'proverb', 'hire', 'learn', 'advice']","['programmer proverbs', 'proverbs programmer', 'programmer learn', 'learn relentlessly']","[('programmer', 2), ('proverb', 1), ('learn', 1), ('relentlessly', 1), ('short', 1), ('deep', 1), ('collection', 1), ('advice', 1), ('               ', 1), ('hire', 1)]"
https://futurice.com/blog/better-than-google-use-cases-for-topical-search,"['search', 'search', 'elasticsearch', 'google', 'shopping']","['shopping searches', 'search engine', 'search features', 'effective search']","[('search', 54), ('engine', 26), ('google', 9), ('well', 8), ('web', 8), ('result', 8), ('custom', 7), ('datum', 7), ('topical', 6), ('example', 5)]"
https://futurice.com/blog/from-t-to-pi-design-skill-expectations-in-change,"['designer', 'designer', 'artistic', 'talent', 'trait']","['designers talent', 'design skill', 'design abilities', 'expectations designers']","[('skill', 21), ('design', 19), ('designer', 14), ('work', 11), ('shape', 9), ('people', 9), ('t', 6), ('pi', 6), ('expectation', 6), ('expertise', 6)]"
https://futurice.com/blog/futurice-open-source-program-the-spice-program,"['consult', 'agile', 'marketing', 'futurice', 'spiceprogram']","['software consulting', 'consulting business', 'impact consultancy', 'practicalities company']","[('people', 30), ('company', 27), ('open', 21), ('good', 21), ('source', 20), ('work', 17), ('program', 12), ('\n', 12), ('project', 12), ('find', 12)]"
https://futurice.com/blog/an-example-of-functional-design,"['functional', 'fetchjob', 'implementation', 'future', 'scala']","['functional programs', 'future functional', 'functional design', 'functional programming']","[('job', 26), ('future', 14), ('fetch', 14), ('functional', 13), ('request', 13), ('single', 11), ('structure', 11), ('example', 10), ('implicit', 10), ('backend', 10)]"
https://futurice.com/blog/gen-x-vs-gen-y,"['screen', 'parent', 'childhood', 'technology', 'cope']","['screen time', 'time parents', 'time children', 'parents control']","[('\xa0', 102), ('parent', 24), ('game', 21), ('time', 15), ('screen', 11), ('kid', 11), ('child', 9), ('social', 8), ('world', 7), ('like', 7)]"
https://futurice.com/blog/sponsoring-free-time-open-source-activities,"['sponsor', 'sponsorship', 'sponsor', 'contribution', 'voluntary']","['financially sponsors', 'sponsoring free', 'source contributions', 'purpose sponsorship']","[('open', 22), ('source', 21), ('\xa0', 20), ('contribution', 11), ('people', 9), ('benefit', 8), ('sponsor', 7), ('time', 6), ('company', 6), ('good', 6)]"
https://futurice.com/blog/ladies-im-all-ears,"['superhero', 'superhero', 'inspiration', 'trait', 'programming']","['superhero class', 'class superheroes', 'share superhero', 'miss superhero']","[('slush', 5), ('\xa0', 5), ('share', 4), ('learn', 4), ('class', 3), ('note', 3), ('kid', 3), ('speaker', 3), ('sanna', 3), ('superhero', 2)]"
https://futurice.com/blog/reactive-c-number-in-practice,"['reactive', 'reactiveproperty', 'reactivepropertie', 'rx', 'observable']","['reactive programming', 'use reactive', 'reactive architectural', 'create reactive']","[('reactive', 24), ('observable', 24), ('code', 19), ('use', 15), ('rx', 14), ('need', 12), ('time', 12), ('programming', 11), ('way', 11), ('property', 10)]"
https://futurice.com/blog/reactive-mvc-and-the-virtual-dom,"['react', 'reactive', 'framework', 'rendering', 'browserify']","['react frameworks', 'frameworks react', 'react counterpart', 'react implementations']","[('event', 44), ('model', 34), ('view', 33), ('reactive', 30), ('dom', 29), ('react', 28), ('component', 28), ('virtual', 23), ('module', 22), ('mvi', 19)]"
https://futurice.com/blog/build-environment-like-its-1986,"['z80', 'build', 'rom', 'xcode', 'emulator']","['spectrum rom', 'mhz zilog', 'different z80', 'zx spectrum']","[('\xa0', 18), ('environment', 6), ('zx', 5), ('spectrum', 5), ('include', 5), ('build', 4), ('computer', 4), ('code', 4), ('compiler', 4), ('1986', 3)]"
https://futurice.com/blog/npm-registry-in-numbers,"['package', 'npmj', 'lodash', 'registry', 'underscore']","['packages npm', 'npm registry', 'package count', 'npm package']","[('\xa0', 56), ('package', 42), ('license', 10), ('dependency', 9), ('npm', 8), ('set', 8), ('registry', 7), ('underscore', 6), ('depend', 6), ('development', 5)]"
https://futurice.com/blog/android-development-has-its-own-swift,"['android', 'java', 'app', 'developer', 'swift']","['android development', 'developing android', 'develop android', 'languages android']","[('xtend', 28), ('java', 21), ('language', 19), ('\xa0', 19), ('android', 18), ('code', 16), ('development', 12), ('class', 11), ('compile', 9), ('`', 8)]"
https://futurice.com/blog/reservator,"['android', 'room', 'meeting', 'display', 'reservation']","['room application', 'rooms application', 'meeting rooms', 'reservation display']","[('room', 20), ('reservator', 12), ('meeting', 7), ('application', 7), ('google', 7), ('time', 6), ('use', 6), ('find', 5), ('open', 5), ('available', 4)]"
https://futurice.com/blog/managing-ux-in-scrum-project,"['prototype', 'prototype', 'scrum', 'agile', 'validation']","['prototyping scrum', 'incorporate prototyping', 'handled prototyping', 'ux prototyping']","[('team', 18), ('work', 15), ('sprint', 14), ('story', 13), ('like', 11), ('time', 11), ('\xa0', 10), ('item', 10), ('option', 8), ('approach', 8)]"
https://futurice.com/blog/on-weddings-and-brainstorming-ideas,"['brainstorm', 'wedding', 'wedding', 'ideation', 'colleague']","['weddings brainstorming', 'thought wedding', 'family wedding', 'holding brainstorming']","[('wedding', 19), ('session', 18), ('idea', 14), ('people', 8), ('friend', 8), ('brainstorm', 6), ('family', 6), ('know', 6), ('ritual', 6), ('couple', 5)]"
https://futurice.com/blog/introducing-children-to-the-joy-of-programming,"['programming', 'teach', 'drawing', 'child', 'tilda']","['programming parents', 'teaching programming', 'programs children', 'doing programming']","[('programming', 16), ('computer', 11), ('child', 10), ('year', 8), ('code', 7), ('school', 7), ('old', 6), ('time', 6), ('language', 6), ('tilda', 5)]"
https://futurice.com/blog/android-unit-testing-in-android-studio-and-ci-environments,"['android', 'emulator', 'test', 'junit', 'buildfile']","['android testing', 'testing android', 'tests android', 'android test']","[('test', 48), ('run', 27), ('android', 26), ('studio', 18), ('app', 18), ('project', 15), ('build', 14), ('robolectric', 13), ('add', 13), ('plugin', 12)]"
https://futurice.com/blog/ux-in-b2b-systems-part-1-what-is-it-all-about,"['b2b', 'usability', 'business', 'mobile', 'application']","['b2b enterprise', 'b2b aware', 'designing b2b', 'experience b2b']","[('system', 41), ('user', 37), ('b2b', 30), ('design', 23), ('need', 14), ('ux', 12), ('context', 11), ('use', 10), ('work', 10), ('application', 9)]"
https://futurice.com/blog/tech-pick-of-the-week-log-anomaly-detection-tools,"['log', 'monitor', 'analytic', 'intrusion', 'anomaly']","['monitoring logs', 'logs mining', 'analyze logs', 'detection log']","[('log', 38), ('anomaly', 25), ('detection', 19), ('prelert', 12), ('tool', 10), ('detect', 10), ('threshold', 9), ('unexpected', 8), ('maintainer', 8), ('\xa0', 8)]"
https://futurice.com/blog/tech-pick-of-the-week-rx-for-net-and-rxjava-for-android,"['rx', 'rxjava', 'reactive', 'app', 'asynctask']","['rx apps', 'applications rx', 'introducing rxjava', 'applications rxjava']","[('rx', 21), ('datum', 15), ('code', 11), ('model', 8), ('need', 8), ('stream', 7), ('rxjava', 6), ('view', 6), ('textbox', 6), ('list', 6)]"
https://futurice.com/blog/lean-startup-is-a-business-development-framework,"['lean', 'startup', 'startup', 'agile', 'framework']","['lean startup', 'startup lean', 'framework lean', 'using lean']","[('startup', 39), ('product', 31), ('business', 23), ('lean', 22), ('customer', 13), ('service', 10), ('assumption', 10), ('early', 10), ('problem', 10), ('framework', 9)]"
https://futurice.com/blog/join-us-in-sharing,"['workplace', 'finland', 'improve', 'trait', 'futurice']","['finland work', 'work improving', 'improving work', 'improve work']","[('work', 9), ('life', 7), ('share', 5), ('improve', 5), ('company', 4), ('join', 3), ('believe', 3), ('good', 3), ('result', 3), ('strongly', 2)]"
https://futurice.com/blog/sharing-at-the-futurice-code-camp,"['github', 'gist', 'share', 'collaboration', 'snippet']","['code sharing', 'share code', 'gists code', 'github gist']","[('code', 9), ('share', 6), ('camp', 5), ('rxjs', 5), ('stream', 5), ('futurice', 4), ('people', 4), ('gist', 4), ('want', 3), ('motivate', 3)]"
https://futurice.com/blog/friendship-without-limits-ux,"['professionalism', 'workshop', 'specialization', 'designer', 'generalist']","['versus specialists', 'professionals workshops', 'collaboration designers', 'professionalism eagerness']","[('designer', 15), ('people', 9), ('code', 8), ('work', 7), ('developer', 7), ('love', 6), ('smart', 6), ('know', 6), ('user', 6), ('ux', 5)]"
https://futurice.com/blog/photoshop-we-need-to-talk,"['photoshop', 'design', 'illustrator', 'art', 'love']","['photoshop love', 'art loved', 'dear photoshop', 'graphics create']","[('design', 6), ('photoshop', 5), ('love', 5), ('like', 5), ('need', 4), ('feel', 4), ('good', 4), ('look', 4), ('way', 3), ('interface', 3)]"
https://futurice.com/blog/5-steps-to-a-great-application,"['apply', 'applicant', 'recruit', 'application', 'cv']","['job applications', 'applications feel', 'applicants feel', 'interview applications']","[('application', 39), ('job', 16), ('tell', 13), ('person', 12), ('want', 11), ('work', 11), ('people', 11), ('find', 10), ('interview', 9), ('company', 9)]"
https://futurice.com/blog/julkishallinnon-tietotekniikka-on-paivitettava-2010-luvulle,"['tietotekniikassaan', 'tietotekniikan', 'tietotekniikkauutiset', 'lipunmyyntijärjestelmäänsä', 'ohjelmistotoimittajien']","['olla tietotekniikan', 'julkishallinnon tietotekniikan', 'julkishallinnon tietotekniikka', 'tietotekniikka päivitettävä']","[('ja', 33), ('tietotekniikan', 10), ('julkisen', 7), ('jotka', 7), ('koulukunnan', 7), ('sektorin', 6), ('ovat', 6), ('että', 6), ('vr', 5), ('ei', 5)]"
https://futurice.com/blog/futurice-europes-best-workplace,"['futurice', 'happiness', 'survey', 'workplace', 'helsinki']","['futurice europe', 'futurice people', 'customers happy', 'happiness factory']","[('value', 4), ('happy', 3), ('futurice', 2), ('wow', 2), ('great', 2), ('continuation', 2), ('national', 2), ('prize', 2), ('year', 2), ('ton', 2)]"
https://futurice.com/blog/you-must-be-somewhere-in-london,"['london', 'paddington', 'accommodation', 'berlin', 'work']","['london business', 'opportunities london', 'fast london', 'london time']","[('work', 7), ('london', 6), ('time', 6), ('project', 6), ('team', 5), ('usual', 4), ('latte', 4), ('know', 4), ('business', 4), ('email', 4)]"
https://futurice.com/blog/decision-making-at-futurice,"['futurice_decision_make', 'decision', 'futurice', 'responsibility', 'hierarchy']","['responsibility futurice', 'cases futurice_decision_making', 'decisions decisions', 'complicated decisions']","[('decision', 9), ('futurice', 4), ('thing', 4), ('responsibility', 4), ('good', 4), ('company', 3), ('power', 3), ('decide', 3), ('come', 3), ('boss', 3)]"
https://futurice.com/blog/designing-and-building-apps-for-four-platforms-in-50-hours,"['restaurantday', 'restaurant', 'app', 'mobile', 'helsinki']","['applications restaurant', 'restaurantday org', 'restaurant day', 'make restaurant']","[('restaurant', 9), ('day', 8), ('application', 8), ('mobile', 6), ('week', 5), ('volunteer', 5), ('organize', 5), ('weekend', 5), ('platform', 4), ('people', 4)]"
https://futurice.com/blog/coding-postures,"['snap', 'photo', 'posture', 'tap', 'office']","['snap pictures', 'taking photos', 'coding postures', 'photos office']","[('take', 2), ('photo', 2), ('office', 2), ('decide', 2), ('snap', 2), ('picture', 2), ('people', 2), ('tap', 2), ('away', 2), ('computer', 2)]"
